_id,Anio_lectivo,Zona,Provincia,Cod_Provincia,Canton,Cod_Canton,Parroquia,Cod_Parroquia,Nombre_Institucion,AMIE,Tipo_Educacion,Sostenimiento,Area,Regimen_Escolar,Jurisdiccion,Docentes_Femenino,Docentes_Masculino,Total_Docentes,Estudiantes_Femenino,Estudiantes_Masculino,Total_Estudiantes,Ecuatoriana,Colombiana,Venezolana,Peruana,Otros_Paises_de_America,Otros_Continentes
68a22055e24c4cc87b16600d,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SAN SEBASTIAN,10111,UNIDAD EDUCATIVA PARTICULAR MADRID,01H00338,Ordinario,Particular,Urbana,Sierra,Intercultural,11,5,16,67,82,149,138,0,0,0,8,3
68a22055e24c4cc87b16600e,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SAN SEBASTIAN,10111,ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR BELL  ACADEMY,01H00339,Ordinario,Particular,Urbana,Sierra,Intercultural,14,4,18,59,75,134,120,0,0,0,12,2
68a22055e24c4cc87b16600f,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SAN SEBASTIAN,10111,ULISES CHACON,01H00343,Ordinario,Fiscal,Urbana,Sierra,Intercultural,22,2,24,294,333,627,625,2,0,0,0,0
68a22055e24c4cc87b166010,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SAN SEBASTIAN,10111,MADRE ENRIQUETA AYMER SSCC,01H00346,Ordinario,Fiscomisional,Urbana,Sierra,Intercultural,13,10,23,258,117,375,372,1,0,0,1,1
68a22055e24c4cc87b166011,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SAN SEBASTIAN,10111,CENTRO DE EDUCACIÓN INICIAL  EL CEBOLLAR,01H00347,Ordinario,Municipal,Urbana,Sierra,Intercultural,2,0,2,11,17,28,28,0,0,0,0,0
68a22055e24c4cc87b166012,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,CENTRO DE EDCUACIÓN INICIAL PARTICULAR LA RONDA,01H00353,Ordinario,Particular,Urbana,Sierra,Intercultural,15,0,15,37,42,79,79,0,0,0,0,0
68a22055e24c4cc87b166013,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,ESCUELA DE EDUCACIÓN BÁSICA CLEMENCIA CORDERO JARAMILLO,01H00355,Popular Permanente,Fiscal,Urbana,Sierra,Intercultural,2,0,2,41,0,41,41,0,0,0,0,0
68a22055e24c4cc87b166014,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,CENTRO DE EDCUACIÓN INICIAL EL RINCON MAGICO,01H00356,Ordinario,Particular,Urbana,Sierra,Intercultural,2,0,2,7,1,8,8,0,0,0,0,0
68a22055e24c4cc87b166015,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,LUISA DE JESUS CORDERO,01H00358,Ordinario,Fiscomisional,Urbana,Sierra,Intercultural,34,7,41,927,0,927,920,0,0,0,6,1
68a22055e24c4cc87b166016,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,UNIDAD EDUCATIVA REMIGIO ROMERO Y CORDERO,01H00363,Ordinario,Fiscal,Urbana,Sierra,Intercultural,43,16,59,434,610,1044,1027,1,0,4,8,4
68a22055e24c4cc87b166017,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,CENTRO DE EDUCACIÓN INICIAL ESTRELLITAS,01H00364,Ordinario,Particular,Urbana,Sierra,Intercultural,13,1,14,49,42,91,91,0,0,0,0,0
68a22055e24c4cc87b166018,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,CENTRO ARTESANAL DE BELLEZA MIGUEL MERCHAN OCHOA,01H00365,Popular Permanente,Fiscal,Urbana,Sierra,Intercultural,6,3,9,134,5,139,137,1,0,0,1,0
68a22055e24c4cc87b166019,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR SENDERITOS DEL SABER,01H00368,Ordinario,Particular,Urbana,Sierra,Intercultural,9,2,11,20,35,55,54,0,0,1,0,0
68a22055e24c4cc87b16601a,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,UNIDAD EDUCATIVA PARTICULAR BILINGUE NUESTRA FAMILIA,01H00374,Ordinario,Particular,Urbana,Sierra,Intercultural,42,7,49,257,307,564,560,0,0,0,4,0
68a22055e24c4cc87b16601b,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,UNIDAD EDUCATIVA BILINGUE INTERAMERICANA,01H00377,Ordinario,Particular,Urbana,Sierra,Intercultural,23,17,40,428,325,753,725,0,0,1,21,6
68a22055e24c4cc87b16601c,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,ESCUELA DE EDCUACIÓN BÁSICA SAN ROQUE,01H00378,Ordinario,Fiscomisional,Urbana,Sierra,Intercultural,12,3,15,108,110,218,210,0,0,0,5,3
68a22055e24c4cc87b16601d,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,ESCUELA DE EDUCACIÓN BÁSICA EUGENIO ESPEJO,01H00379,Ordinario,Fiscal,Urbana,Sierra,Intercultural,25,9,34,347,476,823,818,0,0,2,3,0
68a22055e24c4cc87b16601e,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,ESCUELA DE EDUCACION BASICA GIL RAMIREZ DAVALOS,01H00380,Ordinario,Fiscal,Urbana,Sierra,Intercultural,8,3,11,118,126,244,242,2,0,0,0,0
68a22055e24c4cc87b16601f,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,ANTONIO AVILA MALDONADO,01H00381,Ordinario,Fiscal,Urbana,Sierra,Intercultural,29,26,55,465,707,1172,1170,2,0,0,0,0
68a22055e24c4cc87b166020,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,BILINGUE INTERAMERICANO,01H00382,Ordinario,Particular,Urbana,Sierra,Intercultural,24,9,33,370,412,782,739,1,0,0,33,9
68a22055e24c4cc87b166021,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,ANGEL POLIVIO CHAVEZ,01H00385,Ordinario,Fiscal,Urbana,Sierra,Intercultural,17,3,20,203,228,431,421,2,0,1,3,4
68a22055e24c4cc87b166022,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,PANAMA,01H00389,Ordinario,Fiscal,Urbana,Sierra,Intercultural,28,4,32,421,447,868,860,2,0,0,6,0
68a22055e24c4cc87b166023,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,BENIGNO MALO,01H00391,Ordinario,Fiscal,Urbana,Sierra,Intercultural,36,50,86,436,1033,1469,1462,0,0,0,5,2
68a22055e24c4cc87b166024,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,COLEGIO NACIONAL MIXTO MIGUEL MERCHAN OCHOA,01H00394,Ordinario,Fiscal,Urbana,Sierra,Intercultural,46,21,67,505,636,1141,1131,4,0,2,3,1
68a22055e24c4cc87b166025,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,CENTRO DE DESARROLLO INFANCIA FELIZ,01H00396,Ordinario,Particular,Urbana,Sierra,Intercultural,1,1,2,6,16,22,21,0,0,0,1,0
68a22055e24c4cc87b166026,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,SUCRE,10112,ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR SAN MARTIN,01H00398,Ordinario,Particular,Urbana,Sierra,Intercultural,5,3,8,28,21,49,49,0,0,0,0,0
68a22055e24c4cc87b166027,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,TOTORACOCHA,10113,CENTRO DE DESARROLLO INFANTIL CDI,01H00402,Ordinario,Particular,Urbana,Sierra,Intercultural,7,3,10,41,69,110,104,0,0,0,5,1
68a22055e24c4cc87b166028,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,TOTORACOCHA,10113,UNIDAD EDUCATIVA ARTESANAL PARTICULAR CUENCA,01H00403,Popular Permanente,Particular,Urbana,Sierra,Intercultural,4,3,7,1,0,1,1,0,0,0,0,0
68a22055e24c4cc87b166029,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,TOTORACOCHA,10113,CENTRO DE FORMACION ARTESANAL ELOISA,01H00407,Popular Permanente,Particular,Urbana,Sierra,Intercultural,4,1,5,25,0,25,25,0,0,0,0,0
68a22055e24c4cc87b16602a,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,TOTORACOCHA,10113,HERLINDA TORAL,01H00413,Ordinario,Fiscal,Urbana,Sierra,Intercultural,83,30,113,1658,407,2065,2055,2,0,1,7,0
68a22055e24c4cc87b16602b,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,TOTORACOCHA,10113,CENTRO DE EDUCACION INICIAL TOTORACOCHA,01H00414,Ordinario,Fiscal,Urbana,Sierra,Intercultural,28,1,29,297,255,552,548,1,0,0,2,1
68a22055e24c4cc87b16602c,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,TOTORACOCHA,10113,UNIDAD EDUCATIVA PARTICULAR REPÚBLICA DE COREA,01H00415,Ordinario,Particular,Urbana,Sierra,Intercultural,11,5,16,89,154,243,238,0,0,0,4,1
68a22055e24c4cc87b16602d,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,TOTORACOCHA,10113,MI PEQUEÑO MUNDO,01H00418,Ordinario,Particular,Urbana,Sierra,Intercultural,2,0,2,12,7,19,19,0,0,0,0,0
68a22055e24c4cc87b16602e,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,TOTORACOCHA,10113,COLEGIO DE BACHILLERATO GASPAR SANGURIMA,01H00419,Ordinario,Fiscal,Urbana,Sierra,Intercultural,8,1,9,111,38,149,148,0,0,0,0,1
68a22055e24c4cc87b16602f,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,TOTORACOCHA,10113,UNIDAD EDUCATIVA ABELARDO TAMARIZ CRESPO,01H00420,Ordinario,Fiscal,Urbana,Sierra,Intercultural,20,18,38,382,533,915,883,6,0,1,18,7
68a22055e24c4cc87b166030,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,MARIO RIZZINI,01H00424,Popular Permanente,Particular,Urbana,Sierra,Intercultural,17,14,31,401,429,830,824,2,0,1,3,0
68a22055e24c4cc87b166031,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR LICEO DECROLIANO INTERNACIONAL,01H00428,Ordinario,Particular,Urbana,Sierra,Intercultural,6,4,10,40,44,84,80,0,0,0,4,0
68a22055e24c4cc87b166032,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,MIGUEL MORENO ORDOÑEZ,01H00429,Ordinario,Fiscal,Urbana,Sierra,Intercultural,36,18,54,297,349,646,637,4,0,3,2,0
68a22055e24c4cc87b166033,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,DIGNA RODRIGUEZ PIEDRA,01H00432,Popular Permanente,Fiscal,Urbana,Sierra,Intercultural,3,0,3,66,0,66,66,0,0,0,0,0
68a22055e24c4cc87b166034,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,LICEO AMERICANO CATOLICO,01H00437,Ordinario,Particular,Urbana,Sierra,Intercultural,29,12,41,400,430,830,812,1,0,1,14,2
68a22055e24c4cc87b166035,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,JOSE MARIA VELASCO IBARRA,01H00442,Ordinario,Fiscal,Urbana,Sierra,Intercultural,26,8,34,399,412,811,805,0,0,5,0,1
68a22055e24c4cc87b166036,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,UNIDAD EDUCATIVA PARTICULAR YANUNCAY,01H00445,Ordinario,Particular,Urbana,Sierra,Intercultural,14,8,22,83,112,195,192,0,0,0,3,0
68a22055e24c4cc87b166037,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,UNIDAD EDUCATIVA PARTICULAR PRINCIPE DE PAZ,01H00446,Ordinario,Particular,Urbana,Sierra,Intercultural,10,6,16,78,75,153,148,0,0,0,4,1
68a22055e24c4cc87b166038,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,UNIDAD EDUCATIVA PARTICULAR JUAN PABLO II,01H00448,Ordinario,Particular,Urbana,Sierra,Intercultural,16,4,20,163,179,342,334,1,0,0,5,2
68a22055e24c4cc87b166039,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,LOS ANDES,01H00450,Ordinario,Particular,Urbana,Sierra,Intercultural,27,8,35,141,225,366,345,0,0,1,15,5
68a22055e24c4cc87b16603a,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,COLEGIO PARTICULAR INTEGRACION IBEROAMERICANO,01H00451,Ordinario,Particular,Urbana,Sierra,Intercultural,8,2,10,47,65,112,106,0,0,2,4,0
68a22055e24c4cc87b16603b,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,ABC,01H00454,Ordinario,Fiscal,Urbana,Sierra,Intercultural,19,1,20,210,252,462,462,0,0,0,0,0
68a22055e24c4cc87b16603c,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,UNIDAD EDUCATIVA PARTICULAR PORVENIR,01H00456,Ordinario,Particular,Urbana,Sierra,Intercultural,10,3,13,134,141,275,270,0,0,0,4,1
68a22055e24c4cc87b16603d,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,ESCUELA DE EDUCACIÓN BÁSICA PARTICULAR MONTESQUIEU,01H00457,Ordinario,Particular,Urbana,Sierra,Intercultural,9,1,10,39,34,73,73,0,0,0,0,0
68a22055e24c4cc87b16603e,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,CENTRO DE EDUCACIÓN INICIAL ARCO DEL SABER,01H00460,Ordinario,Particular,Urbana,Sierra,Intercultural,3,0,3,8,19,27,27,0,0,0,0,0
68a22055e24c4cc87b16603f,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,ESCUELA DE EDUCACIÓN BÁSICA NOVA,01H00462,Ordinario,Particular,Urbana,Sierra,Intercultural,8,0,8,29,55,84,82,0,0,0,0,2
68a22055e24c4cc87b166040,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,FRANCISCA ARIZAGA T.,01H00463,Ordinario,Fiscal,Urbana,Sierra,Intercultural,15,7,22,324,321,645,642,0,0,1,2,0
68a22055e24c4cc87b166041,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,CENTRO DE EDUCACION INICIAL PARTICULAR EL PRINCIPITO,01H00467,Ordinario,Particular,Urbana,Sierra,Intercultural,3,0,3,38,43,81,81,0,0,0,0,0
68a22055e24c4cc87b166042,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,NICOLAS SOJOS,01H00470,Ordinario,Fiscal,Urbana,Sierra,Intercultural,18,5,23,306,353,659,654,1,0,0,4,0
68a22055e24c4cc87b166043,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,CENTRO DE EDUCACIÓN INICIAL PARTICULAR  PULGARCITO,01H00472,Ordinario,Particular,Urbana,Sierra,Intercultural,5,0,5,7,8,15,15,0,0,0,0,0
68a22055e24c4cc87b166044,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,TECNICO SALESIANO,01H00475,Ordinario,Fiscomisional,Urbana,Sierra,Intercultural,35,107,142,401,1993,2394,2369,3,0,0,19,3
68a22055e24c4cc87b166045,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,UNIDAD EDUCATIVA FRAY VICENTE SOLANO,01H00476,Ordinario,Fiscal,Urbana,Sierra,Intercultural,21,20,41,325,456,781,764,2,0,2,13,0
68a22055e24c4cc87b166046,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,ESCUELA DE EDUCACIÓN BÁSICA LEONCIO CORDERO JARAMILLO,01H00477,Ordinario,Fiscal,Urbana,Sierra,Intercultural,24,4,28,399,430,829,812,4,0,3,7,3
68a22055e24c4cc87b166047,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,YANUNCAY,10114,ESCUELA DE EDUCACIÓN BÁSICA IGNACIO ESCANDON,01H00478,Ordinario,Fiscal,Urbana,Sierra,Intercultural,21,6,27,422,368,790,782,0,0,0,7,1
68a22055e24c4cc87b166048,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,HERMANO MIGUEL,10115,ESCUELA DE EDUCACIÓN BÁSICA PADRE JUAN BAUSTISTA AGUIRRE,01H00479,Ordinario,Fiscal,Urbana,Sierra,Intercultural,19,3,22,241,258,499,497,0,0,0,2,0
68a22055e24c4cc87b166049,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,HERMANO MIGUEL,10115,ESCUELA DE EDUCACION BASICA HECTOR SEMPERTEGUI GARCIA,01H00480,Ordinario,Fiscal,Urbana,Sierra,Intercultural,9,3,12,108,130,238,235,1,0,0,1,1
68a22055e24c4cc87b16604a,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,HERMANO MIGUEL,10115,CENTRO DE EDUCACION INICIAL LUIS CORDERO,01H00481,Ordinario,Fiscal,Urbana,Sierra,Intercultural,12,0,12,105,120,225,222,1,0,0,1,1
68a22055e24c4cc87b16604b,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,HERMANO MIGUEL,10115,ESCUELA DE EDUCACIÓN BÁSICA CARLOS RIGOBERTO VINTIMILLA,01H00486,Ordinario,Fiscal,Urbana,Sierra,Intercultural,31,9,40,486,451,937,934,3,0,0,0,0
68a22055e24c4cc87b16604c,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,HERMANO MIGUEL,10115,PIO XII,01H00489,Ordinario,Particular,Urbana,Sierra,Intercultural,19,6,25,357,329,686,676,0,0,0,6,4
68a22055e24c4cc87b16604d,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,HERMANO MIGUEL,10115,ESCUELA DE EDUCACIÓN BÁSICA ISABEL MOSCOSO DAVILA,01H00491,Ordinario,Fiscal,Urbana,Sierra,Intercultural,40,6,46,519,628,1147,1132,2,0,2,8,3
68a22055e24c4cc87b16604e,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,ALFONSO CARRION HEREDIA,01H00497,Ordinario,Fiscal,Rural,Sierra,Intercultural,31,6,37,174,663,837,816,0,0,0,19,2
68a22055e24c4cc87b16604f,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,INTEGRACION ANDINA,01H00499,Ordinario,Particular,Rural,Sierra,Intercultural,4,3,7,5,17,22,22,0,0,0,0,0
68a22055e24c4cc87b166050,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,UNIDAD EDUCATIVA PARTICULAR LICEO INTEGRAL CUENCA,01H00500,Ordinario,Particular,Rural,Sierra,Intercultural,23,4,27,77,108,185,169,0,0,0,14,2
68a22055e24c4cc87b166051,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,SEGUNDO ESPINOSA CALLE,01H00503,Ordinario,Fiscal,Rural,Sierra,Intercultural,8,6,14,99,95,194,194,0,0,0,0,0
68a22055e24c4cc87b166052,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,ESCUELA DE EDUCACION BASICA MEDARDO NEIRA GARZON,01H00508,Ordinario,Fiscal,Rural,Sierra,Intercultural,5,7,12,134,107,241,240,0,0,0,1,0
68a22055e24c4cc87b166053,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,AGUSTIN CARRION HEREDIA,01H00509,Ordinario,Fiscal,Rural,Sierra,Intercultural,6,5,11,94,83,177,177,0,0,0,0,0
68a22055e24c4cc87b166054,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,ENRIQUETA CORDERO DAVILA,01H00511,Ordinario,Fiscal,Rural,Sierra,Intercultural,25,8,33,608,289,897,888,2,0,0,7,0
68a22055e24c4cc87b166055,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,ESCUELA DE EDUCACION BASICA AGUSTIN CUESTA VINTIMILLA,01H00514,Ordinario,Fiscal,Rural,Sierra,Intercultural,16,2,18,212,208,420,420,0,0,0,0,0
68a22055e24c4cc87b166056,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,UNIDAD EDUCATIVA PARTICULAR BORJA,01H00515,Ordinario,Particular,Rural,Sierra,Intercultural,70,42,112,0,1977,1977,1951,0,0,0,26,0
68a22055e24c4cc87b166057,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,COMUNIDAD EDUCATIVA DE FORMACION INTEGRAL,01H00520,Ordinario,Particular,Rural,Sierra,Intercultural,32,17,49,277,297,574,534,1,0,0,28,11
68a22055e24c4cc87b166058,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,UNIDAD EDUCATIVA ESPIRITU DE SABIDURIA,01H00521,Ordinario,Particular,Rural,Sierra,Intercultural,12,5,17,115,144,259,233,0,0,0,26,0
68a22055e24c4cc87b166059,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,HONORATO VAZQUEZ,01H00522,Ordinario,Fiscal,Rural,Sierra,Intercultural,25,4,29,266,328,594,587,1,0,0,5,1
68a22055e24c4cc87b16605a,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,MANUEL CORDOVA GALARZA,01H00523,Ordinario,Fiscal,Rural,Sierra,Intercultural,30,20,50,387,462,849,847,0,0,0,1,1
68a22055e24c4cc87b16605b,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,JOEL MONROY,01H00524,Ordinario,Fiscal,Rural,Sierra,Intercultural,16,6,22,246,237,483,482,1,0,0,0,0
68a22055e24c4cc87b16605c,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,ESCUELA DE EDUCACION BASICA PARTICULAR CEDEI SCHOOL,01H00527,Ordinario,Particular,Rural,Sierra,Intercultural,17,5,22,101,101,202,176,0,0,0,22,4
68a22055e24c4cc87b16605d,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,UNIDAD EDUCATIVA TERAPEUTICA SAN JUAN DE JERUSALEN,01H00530,Ordinario,Fiscal,Rural,Sierra,Intercultural,27,2,29,102,108,210,204,0,0,2,4,0
68a22055e24c4cc87b16605e,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,UNIDAD EDUCATIVA PARTICULAR LOS FRESNOS,01H00534,Ordinario,Particular,Rural,Sierra,Intercultural,8,7,15,53,106,159,154,1,0,0,0,4
68a22055e24c4cc87b16605f,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,BAÑOS,10151,CORNELIO CRESPO TORAL,01H00542,Ordinario,Fiscal,Rural,Sierra,Intercultural,13,4,17,195,185,380,378,1,0,0,1,0
68a22055e24c4cc87b166060,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,CUMBE,10152,ESCUELA DE EDUCACION BASICA JOSE RAFAEL BURBANO VASQUEZ,01H00547,Ordinario,Fiscal,Rural,Sierra,Intercultural,1,0,1,12,14,26,26,0,0,0,0,0
68a22055e24c4cc87b166061,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,CUMBE,10152,UNIDAD EDUCATIVA PARTICULAR MIGUEL DE CERVANTES,01H00548,Ordinario,Particular,Rural,Sierra,Intercultural,1,3,4,30,32,62,62,0,0,0,0,0
68a22055e24c4cc87b166062,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,CUMBE,10152,ESCUELA DE EDUCACION BASICA LOS ALAMOS,01H00549,Ordinario,Fiscal,Rural,Sierra,Intercultural,1,0,1,9,14,23,23,0,0,0,0,0
68a22055e24c4cc87b166063,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,CUMBE,10152,TECNICO CUMBE,01H00550,Ordinario,Fiscal,Rural,Sierra,Intercultural,11,21,32,309,392,701,699,0,0,0,0,2
68a22055e24c4cc87b166064,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,CUMBE,10152,ESCUELA DE EDUCACION BASICA CARLOS TERAN ZENTENO,01H00551,Ordinario,Fiscal,Rural,Sierra,Intercultural,14,4,18,203,190,393,391,0,0,0,2,0
68a22055e24c4cc87b166065,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,CUMBE,10152,ESCUELA FISCAL MIXTA GABRIEL ARSENIO ULLAURI,01H00552,Ordinario,Fiscal,Rural,Sierra,Intercultural,13,7,20,191,207,398,396,0,0,0,1,1
68a22055e24c4cc87b166066,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,CUMBE,10152,JOSE EMILIANO LOJANO CHILLOGALLI,01H00553,Ordinario,Fiscal,Rural,Sierra,Intercultural,0,1,1,5,7,12,12,0,0,0,0,0
68a22055e24c4cc87b166067,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,CUMBE,10152,SOCIEDAD SAN FRANCISCO,01H00555,Ordinario,Fiscal,Rural,Sierra,Intercultural,1,0,1,10,5,15,15,0,0,0,0,0
68a22055e24c4cc87b166068,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,CUMBE,10152,ESCUELA DE EDUCACION BASICA JOSE MARIA CAMACARO,01H00558,Ordinario,Fiscal,Rural,Sierra,Intercultural,2,0,2,18,18,36,36,0,0,0,0,0
68a22055e24c4cc87b166072,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,CHECA (JIDCAY),10154,ESCUELA DE EDUCACION BASICA ABELARDO J  ANDRADE,01H00574,Ordinario,Fiscal,Rural,Sierra,Intercultural,5,0,5,62,52,114,111,0,0,0,2,1
68a22055e24c4cc87b166073,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,CHECA (JIDCAY),10154,CHECA,01H00578,Ordinario,Fiscal,Rural,Sierra,Intercultural,16,10,26,260,245,505,504,0,0,0,0,1
68a22055e24c4cc87b166074,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,CHECA (JIDCAY),10154,ESCUELA DE EDUCACION BASICA RAFAEL CORRAL MOSCOSO,01H00580,Ordinario,Fiscal,Rural,Sierra,Intercultural,1,2,3,33,28,61,61,0,0,0,0,0
68a22055e24c4cc87b166075,2014-2015 Inicio,Zona 6,AZUAY,1,CUENCA,101,CHIQUINTAD,10155,UNIDAD EDUCATIVA CHIQUINTAD,01H00581,Ordinario,Fiscal,Rural,Sierra,Intercultural,42,21,63,503,605,1108,1088,0,0,1,17,2
